Job ID,Agency,Salary,Posting Date,Posting Updated
265810,DEPT OF INFO TECH & TELECOMM,84451,2016-10-06,2016-10-26
266303,POLICE DEPARTMENT,79250,2016-10-14,2016-10-14
266363,DEPT OF DESIGN & CONSTRUCTION,91484,2016-10-06,2016-10-06
266363,DEPT OF DESIGN & CONSTRUCTION,91484,2016-10-06,2016-10-06
265825,FIRE DEPARTMENT,73969,2016-10-15,2016-10-14
265825,FIRE DEPARTMENT,73969,2016-10-15,2016-10-14
265843,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-10-03,2016-10-13
265843,DEPT OF HEALTH/MENTAL HYGIENE,96559,2016-10-03,2016-10-13
266364,DEPT OF DESIGN & CONSTRUCTION,107734,2016-10-06,2016-10-06
266364,DEPT OF DESIGN & CONSTRUCTION,107734,2016-10-06,2016-10-06
266372,DEPT OF ENVIRONMENT PROTECTION,64995,2016-10-12,2016-11-02
265852,DEPT OF HEALTH/MENTAL HYGIENE,21840,2016-10-03,2016-10-03
265852,DEPT OF HEALTH/MENTAL HYGIENE,21840,2016-10-03,2016-10-03
265862,DEPT OF HEALTH/MENTAL HYGIENE,66195,2016-10-05,2016-10-05
265862,DEPT OF HEALTH/MENTAL HYGIENE,66195,2016-10-05,2016-10-05
265951,DEPARTMENT OF FINANCE,128895,2016-10-25,2016-10-25
265957,CONSUMER AFFAIRS,45460,2016-10-05,2016-11-14
265956,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-10-04,2016-10-04
265956,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-10-04,2016-10-04
265866,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-03,2016-10-03
265866,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-03,2016-10-03
265868,FIRE DEPARTMENT,79830,2016-10-19,2016-10-18
265957,CONSUMER AFFAIRS,45460,2016-10-05,2016-11-14
265868,FIRE DEPARTMENT,79830,2016-10-19,2016-10-18
265869,DEPT OF HEALTH/MENTAL HYGIENE,138320,2016-10-03,2016-10-03
265869,DEPT OF HEALTH/MENTAL HYGIENE,138320,2016-10-03,2016-10-03
266036,DEPT OF HEALTH/MENTAL HYGIENE,57105,2016-10-27,2016-10-27
265876,DEPT OF YOUTH & COMM DEV SRVS,30940,2016-10-03,2016-10-26
265876,DEPT OF YOUTH & COMM DEV SRVS,30940,2016-10-03,2016-10-26
266007,DEPT OF HEALTH/MENTAL HYGIENE,57105,2016-10-05,2016-10-05
266007,DEPT OF HEALTH/MENTAL HYGIENE,57105,2016-10-05,2016-10-05
265876,DEPT OF YOUTH & COMM DEV SRVS,30940,2016-10-03,2016-10-03
265885,OFF OF PAYROLL ADMINISTRATION,67058,2016-10-04,2016-10-04
265891,OFF OF PAYROLL ADMINISTRATION,67058,2016-10-04,2016-10-04
265910,DEPARTMENT OF INVESTIGATION,45998,2016-10-04,2016-12-07
266036,DEPT OF HEALTH/MENTAL HYGIENE,57105,2016-10-27,2016-10-27
266085,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-10-17,2016-10-17
266085,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-10-17,2016-10-17
265910,DEPARTMENT OF INVESTIGATION,45998,2016-10-04,2016-12-07
265925,POLICE DEPARTMENT,37207,2016-10-14,2016-10-20
265912,ADMIN FOR CHILDREN'S SVCS,71669,2016-11-15,2016-11-15
265912,ADMIN FOR CHILDREN'S SVCS,71669,2016-11-15,2016-11-15
265924,DEPT OF HEALTH/MENTAL HYGIENE,36186,2016-10-04,2016-10-04
265924,DEPT OF HEALTH/MENTAL HYGIENE,36186,2016-10-04,2016-10-04
265925,POLICE DEPARTMENT,37207,2016-10-14,2016-10-20
266118,DEPT OF CITYWIDE ADMIN SVCS,67876,2016-10-11,2016-12-13
266118,DEPT OF CITYWIDE ADMIN SVCS,67876,2016-10-11,2016-12-13
266176,POLICE DEPARTMENT,102507,2016-10-14,2016-10-14
266176,POLICE DEPARTMENT,102507,2016-10-14,2016-10-14
266187,CIVILIAN COMPLAINT REVIEW BD,75218,2016-10-05,2016-12-14
265926,DEPARTMENT OF CORRECTION,42500,2016-10-04,2016-10-26
265926,DEPARTMENT OF CORRECTION,42500,2016-10-04,2016-10-26
265939,DEPARTMENT OF PROBATION,102507,2016-10-05,2016-11-01
265939,DEPARTMENT OF PROBATION,102507,2016-10-05,2016-11-01
265518,DEPARTMENT FOR THE AGING,66430,2016-09-30,2016-09-30
265527,DEPARTMENT OF BUILDINGS,60981,2016-09-29,2016-11-07
265527,DEPARTMENT OF BUILDINGS,60981,2016-09-29,2016-11-07
265534,CONSUMER AFFAIRS,32874,2016-09-29,2016-11-14
265947,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-10-04,2016-10-04
265947,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-10-04,2016-10-04
267585,DEPT OF DESIGN & CONSTRUCTION,91484,2016-10-19,2016-10-24
267594,LAW DEPARTMENT,43776,2016-10-14,2016-10-14
267598,DEPARTMENT OF INVESTIGATION,64896,2016-10-17,2016-11-22
267598,DEPARTMENT OF INVESTIGATION,64896,2016-10-17,2016-11-22
268098,DEPT OF DESIGN & CONSTRUCTION,90404,2016-11-03,2016-11-14
266864,ADMIN TRIALS AND HEARINGS,47534,2016-10-25,2016-10-25
266865,ADMIN TRIALS AND HEARINGS,85540,2016-10-25,2016-11-09
266865,ADMIN TRIALS AND HEARINGS,85540,2016-10-25,2016-11-09
266926,DEPARTMENT OF INVESTIGATION,72500,2016-10-18,2016-10-18
266453,DEPT OF PARKS & RECREATION,95000,2016-10-07,2016-10-12
267605,LAW DEPARTMENT,43680,2016-10-14,2016-10-14
267605,LAW DEPARTMENT,43680,2016-10-14,2016-10-14
267610,DEPARTMENT OF TRANSPORTATION,85683,2016-10-27,2016-10-27
267610,DEPARTMENT OF TRANSPORTATION,85683,2016-10-27,2016-10-27
267783,DEPARTMENT OF INVESTIGATION,96500,2016-10-17,2016-11-21
267726,ADMIN FOR CHILDREN'S SVCS,77076,2016-11-22,2016-12-12
266926,DEPARTMENT OF INVESTIGATION,72500,2016-10-18,2016-10-18
267001,DEPARTMENT FOR THE AGING,76764,2016-10-12,2016-10-12
267001,DEPARTMENT FOR THE AGING,76764,2016-10-12,2016-10-12
266456,NYC HOUSING AUTHORITY,38381,2016-12-13,2016-12-13
267002,DEPT OF HEALTH/MENTAL HYGIENE,73390,2016-10-11,2016-10-26
267726,ADMIN FOR CHILDREN'S SVCS,77076,2016-11-22,2016-12-12
267730,HOUSING PRESERVATION & DVLPMNT,73177,2016-10-17,2016-10-17
267730,HOUSING PRESERVATION & DVLPMNT,73177,2016-10-17,2016-10-17
267736,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-10-17,2016-11-30
267002,DEPT OF HEALTH/MENTAL HYGIENE,73390,2016-10-11,2016-10-26
267017,DEPT OF YOUTH & COMM DEV SRVS,64610,2016-10-11,2016-12-14
267017,DEPT OF YOUTH & COMM DEV SRVS,64610,2016-10-11,2016-12-14
268098,DEPT OF DESIGN & CONSTRUCTION,90404,2016-11-03,2016-11-14
267025,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-10-13,2016-10-14
267736,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-10-17,2016-11-30
267738,DEPT OF DESIGN & CONSTRUCTION,98079,2016-10-17,2016-10-17
267738,DEPT OF DESIGN & CONSTRUCTION,98079,2016-10-17,2016-10-17
267025,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-10-13,2016-10-14
267075,DEPARTMENT OF BUSINESS SERV.,64270,2016-10-12,2016-10-12
267075,DEPARTMENT OF BUSINESS SERV.,64270,2016-10-12,2016-10-12
266453,DEPT OF PARKS & RECREATION,95000,2016-10-07,2016-10-12
266457,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-06,2016-12-08
267127,DEPT OF HEALTH/MENTAL HYGIENE,64683,2016-10-13,2016-10-13
267127,DEPT OF HEALTH/MENTAL HYGIENE,64683,2016-10-13,2016-10-13
267174,DEPT OF ENVIRONMENT PROTECTION,112500,2016-10-17,2016-11-16
267174,DEPT OF ENVIRONMENT PROTECTION,112500,2016-10-17,2016-11-16
267176,DEPT OF HEALTH/MENTAL HYGIENE,59822,2016-10-12,2016-10-12
267176,DEPT OF HEALTH/MENTAL HYGIENE,59822,2016-10-12,2016-10-12
266457,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-06,2016-12-08
266499,DEPT OF DESIGN & CONSTRUCTION,93007,2016-10-24,2016-11-21
266458,DEPARTMENT OF BUSINESS SERV.,66974,2016-10-12,2016-12-06
266458,DEPARTMENT OF BUSINESS SERV.,66974,2016-10-12,2016-12-06
266461,DEPARTMENT OF TRANSPORTATION,64270,2016-10-12,2016-10-12
266461,DEPARTMENT OF TRANSPORTATION,64270,2016-10-12,2016-10-12
267194,CIVILIAN COMPLAINT REVIEW BD,90000,2016-10-12,2016-10-12
267194,CIVILIAN COMPLAINT REVIEW BD,90000,2016-10-12,2016-10-12
267212,DEPARTMENT OF PROBATION,21840,2016-10-25,2016-10-25
267212,DEPARTMENT OF PROBATION,21840,2016-10-25,2016-10-25
266485,DEPARTMENT OF BUSINESS SERV.,70218,2016-10-12,2016-12-06
266471,DEPARTMENT OF TRANSPORTATION,74799,2016-10-12,2016-10-12
266471,DEPARTMENT OF TRANSPORTATION,74799,2016-10-12,2016-10-12
266477,HOUSING PRESERVATION & DVLPMNT,63000,2016-10-17,2016-10-17
266477,HOUSING PRESERVATION & DVLPMNT,63000,2016-10-17,2016-10-17
266479,DEPT OF HEALTH/MENTAL HYGIENE,47534,2016-10-06,2016-10-06
267218,DEPT OF HEALTH/MENTAL HYGIENE,60257,2016-10-13,2016-11-17
267218,DEPT OF HEALTH/MENTAL HYGIENE,60257,2016-10-13,2016-11-17
267286,HOUSING PRESERVATION & DVLPMNT,85530,2016-10-14,2016-10-14
266479,DEPT OF HEALTH/MENTAL HYGIENE,47534,2016-10-06,2016-10-06
266485,DEPARTMENT OF BUSINESS SERV.,70218,2016-10-12,2016-12-06
266487,DEPT OF HEALTH/MENTAL HYGIENE,79062,2016-10-06,2016-11-18
266487,DEPT OF HEALTH/MENTAL HYGIENE,79062,2016-10-06,2016-11-18
267286,HOUSING PRESERVATION & DVLPMNT,85530,2016-10-14,2016-10-14
266525,NYC EMPLOYEES RETIREMENT SYS,89962,2016-10-06,2016-10-06
267287,DEPT OF HEALTH/MENTAL HYGIENE,34588,2016-10-13,2016-11-30
267287,DEPT OF HEALTH/MENTAL HYGIENE,34588,2016-10-13,2016-11-30
267298,DEPT OF HEALTH/MENTAL HYGIENE,154872,2016-10-13,2016-10-13
267298,DEPT OF HEALTH/MENTAL HYGIENE,154872,2016-10-13,2016-10-13
266499,DEPT OF DESIGN & CONSTRUCTION,93007,2016-10-24,2016-11-21
266506,DEPT OF PARKS & RECREATION,41242,2016-10-07,2016-12-07
266506,DEPT OF PARKS & RECREATION,41242,2016-10-07,2016-12-07
266506,DEPT OF PARKS & RECREATION,41242,2016-10-07,2016-12-07
267306,DEPT OF HEALTH/MENTAL HYGIENE,185983,2016-10-13,2016-10-13
267306,DEPT OF HEALTH/MENTAL HYGIENE,185983,2016-10-13,2016-10-13
267317,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-10-19,2016-10-24
267317,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-10-19,2016-10-24
266509,DEPT OF INFO TECH & TELECOMM,21840,2016-11-01,2016-12-19
266509,DEPT OF INFO TECH & TELECOMM,21840,2016-11-01,2016-12-19
267337,DEPARTMENT OF BUSINESS SERV.,66974,2016-10-24,2016-10-24
267337,DEPARTMENT OF BUSINESS SERV.,66974,2016-10-24,2016-10-24
267340,DEPT OF HEALTH/MENTAL HYGIENE,75762,2016-10-13,2016-10-13
266525,NYC EMPLOYEES RETIREMENT SYS,89962,2016-10-06,2016-10-06
266529,LAW DEPARTMENT,38990,2016-10-13,2016-10-13
266529,LAW DEPARTMENT,38990,2016-10-13,2016-10-13
266539,DEPARTMENT FOR THE AGING,102507,2016-10-11,2016-10-11
266539,DEPARTMENT FOR THE AGING,102507,2016-10-11,2016-10-11
267340,DEPT OF HEALTH/MENTAL HYGIENE,75762,2016-10-13,2016-10-13
267349,DEPT OF HEALTH/MENTAL HYGIENE,34588,2016-10-13,2016-11-30
267349,DEPT OF HEALTH/MENTAL HYGIENE,34588,2016-10-13,2016-11-30
267363,DEPT OF ENVIRONMENT PROTECTION,58827,2016-10-17,2016-10-17
267432,DEPT OF ENVIRONMENT PROTECTION,60257,2016-10-17,2016-10-17
266542,NYC EMPLOYEES RETIREMENT SYS,102507,2016-10-06,2016-10-06
266542,NYC EMPLOYEES RETIREMENT SYS,102507,2016-10-06,2016-10-06
266549,DEPARTMENT FOR THE AGING,63120,2016-10-12,2016-10-12
267363,DEPT OF ENVIRONMENT PROTECTION,58827,2016-10-17,2016-10-17
268157,OFFICE OF THE COMPTROLLER,57500,2016-10-19,2016-10-19
267370,HOUSING PRESERVATION & DVLPMNT,70286,2016-10-17,2016-10-17
267370,HOUSING PRESERVATION & DVLPMNT,70286,2016-10-17,2016-10-17
266549,DEPARTMENT FOR THE AGING,63120,2016-10-12,2016-10-12
266574,DEPT OF ENVIRONMENT PROTECTION,45739,2016-10-12,2016-10-12
266574,DEPT OF ENVIRONMENT PROTECTION,45739,2016-10-12,2016-10-12
266603,DEPARTMENT OF TRANSPORTATION,98584,2016-10-07,2016-10-07
267386,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-10-17,2016-10-17
267386,DEPT OF HEALTH/MENTAL HYGIENE,65977,2016-10-17,2016-10-17
267407,LAW DEPARTMENT,78410,2016-10-13,2016-11-17
267407,LAW DEPARTMENT,78410,2016-10-13,2016-11-17
266603,DEPARTMENT OF TRANSPORTATION,98584,2016-10-07,2016-10-07
266605,DEPARTMENT OF CITY PLANNING,71210,2016-11-03,2016-11-09
266606,DEPARTMENT OF TRANSPORTATION,109776,2016-10-07,2016-10-07
266606,DEPARTMENT OF TRANSPORTATION,109776,2016-10-07,2016-10-07
267432,DEPT OF ENVIRONMENT PROTECTION,60257,2016-10-17,2016-10-17
267497,OFF OF PAYROLL ADMINISTRATION,68822,2016-10-17,2016-10-17
267497,OFF OF PAYROLL ADMINISTRATION,68822,2016-10-17,2016-10-17
266643,DISTRICT ATTORNEY RICHMOND COU,65000,2016-10-07,2016-10-31
266643,DISTRICT ATTORNEY RICHMOND COU,65000,2016-10-07,2016-10-31
269203,HOUSING PRESERVATION & DVLPMNT,50000,2016-10-26,2016-10-26
266794,OFFICE OF MANAGEMENT & BUDGET,58779,2016-10-07,2016-10-07
267516,DEPARTMENT OF TRANSPORTATION,61939,2016-10-21,2016-12-16
267516,DEPARTMENT OF TRANSPORTATION,61939,2016-10-21,2016-12-16
267526,DEPT OF INFO TECH & TELECOMM,121030,2016-10-25,2016-10-25
267526,DEPT OF INFO TECH & TELECOMM,121030,2016-10-25,2016-10-25
266794,OFFICE OF MANAGEMENT & BUDGET,58779,2016-10-07,2016-10-07
266801,OFFICE OF MANAGEMENT & BUDGET,54526,2016-10-07,2016-10-07
266801,OFFICE OF MANAGEMENT & BUDGET,54526,2016-10-07,2016-10-07
266864,ADMIN TRIALS AND HEARINGS,47534,2016-10-25,2016-10-25
268031,DEPARTMENT OF INVESTIGATION,41596,2016-10-19,2016-10-19
268031,DEPARTMENT OF INVESTIGATION,41596,2016-10-19,2016-10-19
268037,DEPT OF ENVIRONMENT PROTECTION,91484,2016-11-07,2016-11-10
268037,DEPT OF ENVIRONMENT PROTECTION,91484,2016-11-07,2016-11-10
268043,DEPT OF HEALTH/MENTAL HYGIENE,46747,2016-10-19,2016-10-19
268043,DEPT OF HEALTH/MENTAL HYGIENE,46747,2016-10-19,2016-10-19
267761,DEPT OF HEALTH/MENTAL HYGIENE,169605,2016-10-17,2016-10-17
267767,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-17,2016-11-02
267783,DEPARTMENT OF INVESTIGATION,96500,2016-10-17,2016-11-21
267767,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-17,2016-11-02
267770,DEPT OF INFO TECH & TELECOMM,125000,2016-10-25,2016-10-25
267770,DEPT OF INFO TECH & TELECOMM,125000,2016-10-25,2016-10-25
268147,OFFICE OF THE COMPTROLLER,45000,2016-10-19,2016-10-19
268157,OFFICE OF THE COMPTROLLER,57500,2016-10-19,2016-10-19
267801,DEPT OF INFO TECH & TELECOMM,73824,2016-10-18,2016-10-18
268333,DEPARTMENT OF TRANSPORTATION,109776,2016-11-02,2016-11-02
268333,DEPARTMENT OF TRANSPORTATION,109776,2016-11-02,2016-11-02
268335,DEPT OF HEALTH/MENTAL HYGIENE,78805,2016-10-21,2016-10-21
268395,CONFLICTS OF INTEREST BOARD,51110,2016-10-20,2016-10-20
268335,DEPT OF HEALTH/MENTAL HYGIENE,78805,2016-10-21,2016-10-21
268375,DEPT OF HEALTH/MENTAL HYGIENE,78805,2016-10-26,2016-10-26
268375,DEPT OF HEALTH/MENTAL HYGIENE,78805,2016-10-26,2016-10-26
267801,DEPT OF INFO TECH & TELECOMM,73824,2016-10-18,2016-10-18
267813,DEPT OF DESIGN & CONSTRUCTION,91484,2016-11-03,2016-11-07
267813,DEPT OF DESIGN & CONSTRUCTION,91484,2016-11-03,2016-11-07
268379,FINANCIAL INFO SVCS AGENCY,97500,2016-10-20,2016-10-20
268395,CONFLICTS OF INTEREST BOARD,51110,2016-10-20,2016-10-20
268418,DEPARTMENT OF INVESTIGATION,47748,2016-10-24,2016-10-24
267825,DEPT OF CITYWIDE ADMIN SVCS,69478,2016-11-01,2016-12-08
267825,DEPT OF CITYWIDE ADMIN SVCS,69478,2016-11-01,2016-12-08
267827,DEPARTMENT OF INVESTIGATION,96500,2016-10-17,2016-11-21
267899,DEPT OF DESIGN & CONSTRUCTION,90404,2016-11-30,2016-12-08
268418,DEPARTMENT OF INVESTIGATION,47748,2016-10-24,2016-10-24
268424,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-10-21,2016-11-10
268432,TAXI & LIMOUSINE COMMISSION,57408,2016-10-28,2016-11-29
267827,DEPARTMENT OF INVESTIGATION,96500,2016-10-17,2016-11-21
267837,DEPARTMENT FOR THE AGING,64270,2016-10-18,2016-10-18
267837,DEPARTMENT FOR THE AGING,64270,2016-10-18,2016-10-18
268432,TAXI & LIMOUSINE COMMISSION,57408,2016-10-28,2016-11-29
268432,TAXI & LIMOUSINE COMMISSION,57408,2016-10-28,2016-11-29
268432,TAXI & LIMOUSINE COMMISSION,57408,2016-10-28,2016-11-29
268443,DEPT OF HEALTH/MENTAL HYGIENE,79995,2016-10-21,2016-11-18
267838,DEPARTMENT FOR THE AGING,102507,2016-10-18,2016-10-18
267838,DEPARTMENT FOR THE AGING,102507,2016-10-18,2016-10-18
267937,HOUSING PRESERVATION & DVLPMNT,105000,2016-10-20,2016-10-19
267851,HRA/DEPT OF SOCIAL SERVICES,84315,2016-11-14,2016-11-23
268377,DEPT OF HEALTH/MENTAL HYGIENE,52818,2016-10-27,2016-12-01
268377,DEPT OF HEALTH/MENTAL HYGIENE,52818,2016-10-27,2016-12-01
268379,FINANCIAL INFO SVCS AGENCY,97500,2016-10-20,2016-10-20
267937,HOUSING PRESERVATION & DVLPMNT,105000,2016-10-20,2016-10-19
267851,HRA/DEPT OF SOCIAL SERVICES,84315,2016-11-14,2016-11-23
267853,DEPT OF ENVIRONMENT PROTECTION,91484,2016-11-07,2016-11-14
267853,DEPT OF ENVIRONMENT PROTECTION,91484,2016-11-07,2016-11-14
267899,DEPT OF DESIGN & CONSTRUCTION,90404,2016-11-30,2016-12-08
268046,HOUSING PRESERVATION & DVLPMNT,70000,2016-10-18,2016-10-18
268161,DEPT OF HEALTH/MENTAL HYGIENE,100803,2016-10-19,2016-11-10
268161,DEPT OF HEALTH/MENTAL HYGIENE,100803,2016-10-19,2016-11-10
268212,DEPT OF HEALTH/MENTAL HYGIENE,63042,2016-10-19,2016-10-19
267903,CONFLICTS OF INTEREST BOARD,74177,2016-10-18,2016-10-18
267903,CONFLICTS OF INTEREST BOARD,74177,2016-10-18,2016-10-18
267922,DEPT OF INFO TECH & TELECOMM,66492,2016-10-18,2016-10-18
268212,DEPT OF HEALTH/MENTAL HYGIENE,63042,2016-10-19,2016-10-19
268215,DEPT OF HEALTH/MENTAL HYGIENE,44377,2016-10-20,2016-10-20
268215,DEPT OF HEALTH/MENTAL HYGIENE,44377,2016-10-20,2016-10-20
268307,DEPT OF HEALTH/MENTAL HYGIENE,32839,2016-10-21,2016-10-21
268307,DEPT OF HEALTH/MENTAL HYGIENE,32839,2016-10-21,2016-10-21
267922,DEPT OF INFO TECH & TELECOMM,66492,2016-10-18,2016-10-18
268046,HOUSING PRESERVATION & DVLPMNT,70000,2016-10-18,2016-10-18
267925,HOUSING PRESERVATION & DVLPMNT,95000,2016-10-20,2016-11-22
267925,HOUSING PRESERVATION & DVLPMNT,95000,2016-10-20,2016-11-22
267935,FIRE DEPARTMENT,97500,2016-11-05,2016-11-04
267935,FIRE DEPARTMENT,97500,2016-11-05,2016-11-04
267936,DEPT OF CITYWIDE ADMIN SVCS,95000,2016-10-28,2016-11-29
268312,DEPARTMENT OF FINANCE,76217,2016-10-24,2016-10-24
268332,DEPARTMENT OF INVESTIGATION,50339,2016-10-20,2016-12-07
268332,DEPARTMENT OF INVESTIGATION,50339,2016-10-20,2016-12-07
267936,DEPT OF CITYWIDE ADMIN SVCS,95000,2016-10-28,2016-11-29
267940,DEPT OF HEALTH/MENTAL HYGIENE,48316,2016-10-19,2016-11-02
267940,DEPT OF HEALTH/MENTAL HYGIENE,48316,2016-10-19,2016-11-02
267942,HOUSING PRESERVATION & DVLPMNT,81766,2016-10-20,2016-10-19
268054,DEPARTMENT OF TRANSPORTATION,66430,2016-10-30,2016-12-15
268054,DEPARTMENT OF TRANSPORTATION,66430,2016-10-30,2016-12-15
268082,DEPT OF DESIGN & CONSTRUCTION,77211,2016-11-02,2016-11-02
268082,DEPT OF DESIGN & CONSTRUCTION,77211,2016-11-02,2016-11-02
267942,HOUSING PRESERVATION & DVLPMNT,81766,2016-10-20,2016-10-19
267952,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-10-19,2016-10-19
267952,DEPT OF HEALTH/MENTAL HYGIENE,58971,2016-10-19,2016-10-19
268091,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-10-19,2016-10-19
268091,DEPT OF HEALTH/MENTAL HYGIENE,36400,2016-10-19,2016-10-19
267969,DEPT OF DESIGN & CONSTRUCTION,52909,2016-10-24,2016-10-24
267969,DEPT OF DESIGN & CONSTRUCTION,52909,2016-10-24,2016-10-24
267971,DEPT OF DESIGN & CONSTRUCTION,52909,2016-10-24,2016-10-24
267971,DEPT OF DESIGN & CONSTRUCTION,52909,2016-10-24,2016-10-24
267975,DEPT OF PARKS & RECREATION,97500,2016-10-20,2016-12-01
267975,DEPT OF PARKS & RECREATION,97500,2016-10-20,2016-12-01
268101,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-10-19,2016-10-19
268101,DEPT OF HEALTH/MENTAL HYGIENE,79250,2016-10-19,2016-10-19
268104,DEPARTMENT OF BUSINESS SERV.,110966,2016-10-24,2016-12-06
267975,DEPT OF PARKS & RECREATION,97500,2016-10-20,2016-12-01
267989,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-11-15,2016-11-15
267989,DEPT OF HEALTH/MENTAL HYGIENE,64270,2016-11-15,2016-11-15
267990,DEPT OF PARKS & RECREATION,65000,2016-10-20,2016-10-20
267990,DEPT OF PARKS & RECREATION,65000,2016-10-20,2016-10-20
268104,DEPARTMENT OF BUSINESS SERV.,110966,2016-10-24,2016-12-06
268109,DEPT OF ENVIRONMENT PROTECTION,47034,2016-10-24,2016-10-24
268109,DEPT OF ENVIRONMENT PROTECTION,47034,2016-10-24,2016-10-24
268129,DEPT OF ENVIRONMENT PROTECTION,94640,2016-10-24,2016-10-24
269203,HOUSING PRESERVATION & DVLPMNT,50000,2016-10-26,2016-10-26
268129,DEPT OF ENVIRONMENT PROTECTION,94640,2016-10-24,2016-10-24
268147,OFFICE OF THE COMPTROLLER,45000,2016-10-19,2016-10-19
267990,DEPT OF PARKS & RECREATION,65000,2016-10-20,2016-10-20
267998,DEPT OF PARKS & RECREATION,81500,2016-10-20,2016-10-27
267998,DEPT OF PARKS & RECREATION,81500,2016-10-20,2016-10-27
267998,DEPT OF PARKS & RECREATION,81500,2016-10-20,2016-10-27
267746,OFF OF PAYROLL ADMINISTRATION,67058,2016-10-17,2016-10-17
267750,DEPT OF INFO TECH & TELECOMM,71228,2016-10-18,2016-11-01
267750,DEPT OF INFO TECH & TELECOMM,71228,2016-10-18,2016-11-01
267761,DEPT OF HEALTH/MENTAL HYGIENE,169605,2016-10-17,2016-10-17
268011,DEPT OF PARKS & RECREATION,95000,2016-10-20,2016-11-04
268011,DEPT OF PARKS & RECREATION,95000,2016-10-20,2016-11-04
268011,DEPT OF PARKS & RECREATION,95000,2016-10-20,2016-11-04
268021,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-10-19,2016-10-19
268021,DEPT OF HEALTH/MENTAL HYGIENE,102507,2016-10-19,2016-10-19
269201,DEPT OF DESIGN & CONSTRUCTION,67781,2016-10-26,2016-10-26
269207,DEPT OF HEALTH/MENTAL HYGIENE,57105,2016-10-26,2016-11-09
268808,DEPARTMENT OF BUSINESS SERV.,53572,2016-10-24,2016-10-24
268841,DEPT OF INFO TECH & TELECOMM,126904,2016-11-01,2016-11-29
269207,DEPT OF HEALTH/MENTAL HYGIENE,57105,2016-10-26,2016-11-09
269213,DEPARTMENT OF TRANSPORTATION,64270,2016-10-27,2016-10-27
269213,DEPARTMENT OF TRANSPORTATION,64270,2016-10-27,2016-10-27
268841,DEPT OF INFO TECH & TELECOMM,126904,2016-11-01,2016-11-29
268842,DEPT OF ENVIRONMENT PROTECTION,68725,2016-10-24,2016-10-24
268842,DEPT OF ENVIRONMENT PROTECTION,68725,2016-10-24,2016-10-24
269218,DEPT OF CITYWIDE ADMIN SVCS,57408,2016-12-13,2016-12-13
269218,DEPT OF CITYWIDE ADMIN SVCS,57408,2016-12-13,2016-12-13
269221,DEPARTMENT OF TRANSPORTATION,64270,2016-10-27,2016-11-01
269221,DEPARTMENT OF TRANSPORTATION,64270,2016-10-27,2016-11-01
268867,ADMIN FOR CHILDREN'S SVCS,54961,2016-12-14,2016-12-14
268867,ADMIN FOR CHILDREN'S SVCS,54961,2016-12-14,2016-12-14
268909,DEPT OF INFO TECH & TELECOMM,21840,2016-11-03,2016-11-21
269226,DEPARTMENT OF TRANSPORTATION,64270,2016-10-27,2016-11-01
269226,DEPARTMENT OF TRANSPORTATION,64270,2016-10-27,2016-11-01
269254,DEPT OF HEALTH/MENTAL HYGIENE,34774,2016-10-26,2016-10-26
269254,DEPT OF HEALTH/MENTAL HYGIENE,34774,2016-10-26,2016-10-26
269260,HOUSING PRESERVATION & DVLPMNT,81766,2016-10-26,2016-12-15
268909,DEPT OF INFO TECH & TELECOMM,21840,2016-11-03,2016-11-21
268913,DEPT OF HEALTH/MENTAL HYGIENE,102542,2016-10-24,2016-11-03
268913,DEPT OF HEALTH/MENTAL HYGIENE,102542,2016-10-24,2016-11-03
268916,DEPT OF INFO TECH & TELECOMM,82888,2016-10-25,2016-10-26
268443,DEPT OF HEALTH/MENTAL HYGIENE,79995,2016-10-21,2016-11-18
268457,DEPT OF HEALTH/MENTAL HYGIENE,79995,2016-10-21,2016-11-18
268457,DEPT OF HEALTH/MENTAL HYGIENE,79995,2016-10-21,2016-11-18
